fLength,fWidth,fM3Trans,fDist,class
24.0496,11.1987,-5.3982,172.896,h
73.485,19.0865,14.6496,288.4742,h
148.9539,59.0483,53.862,209.8302,h
29.1553,20.7816,-13.5072,103.243,h
31.5312,9.1466,-7.8897,196.985,h
22.6811,11.55,-6.0344,116.332,h
28.9415,15.1615,-10.4801,235.031,h
132.794,56.7609,28.2525,162.143,h
169.049,40.4598,-26.0315,305.851,h
131.466,65.7777,-57.979,129.876,h
31.7305,28.514,26.4307,258.0376,h
111.1472,38.2415,-22.8839,275.2602,h
30.8715,11.6124,6.1713,242.783,h
17.3272,3.3491,3.876,87.5802,h
15.2086,11.7373,-2.5094,112.9398,h
26.2601,10.04,4.6205,263.945,h
215.0162,83.461,83.6411,207.9776,h
75.4146,21.7781,20.4296,234.999,h
48.3574,12.0112,-4.892,215.271,h
19.7875,7.7654,-1.9004,133.762,h
22.3332,12.7498,-6.8113,159.242,h
73.2223,22.4882,14.8263,286.3199,h
23.3581,12.9936,10.1873,144.578,h
76.2439,30.8861,-29.0323,257.5309,h
30.4835,10.8071,-6.4853,122.045,h
41.9097,13.1063,9.6738,70.2924,h
20.8382,10.2682,-2.923,222.986,h
149.917,57.9652,54.4974,276.536,h
128.08,64.6057,31.1378,257.0127,h
27.2344,23.7909,9.3609,221.0659,h
28.2471,14.4721,10.0541,194.479,h
51.8055,34.1485,-10.7532,130.809,h
167.8149,72.9064,41.4168,380.4525,h
33.0859,17.6588,-6.2516,197.2508,h
14.7612,5.2058,5.5089,192.3718,h
29.2428,8.1792,-10.2098,234.8111,h
16.716,12.2787,10.2545,76.5719,h
123.62,27.3891,-29.103,128.876,h
77.2493,46.1283,27.5975,134.392,h
87.2762,13.4472,6.4937,146.915,h
78.131,17.8539,-5.0386,168.979,h
135.4751,41.3156,26.5241,332.2504,h
24.3333,12.4349,-11.5973,27.2822,h
75.792,50.073,-37.5449,217.9754,h
105.8664,23.4219,-11.9442,246.5357,h
170.766,126.793,-111.007,185.976,h
21.8182,18.7897,-18.4908,343.2947,h
53.8192,44.3944,-23.1915,204.7433,h
87.1898,44.136,24.4775,333.79,h
132.702,59.5064,-46.8286,332.359,h
24.1215,10.5814,-11.5267,238.9934,h
88.781,26.3649,-17.9457,165.895,h
71.4826,20.1412,-15.5351,333.109,h
48.305,12.4981,10.3227,153.856,h
235.552,186.928,154.865,152.374,h
72.7273,21.5659,-8.4182,109.5826,h
31.502,13.576,4.2508,206.0526,h
75.3024,25.8643,19.841,297.366,h
170.825,43.6618,34.6347,215.396,h
23.3055,9.8084,3.6647,163.873,h
110.1665,84.6968,-78.1952,372.2293,h
36.1005,10.3413,-6.0309,172.7757,h
231.2198,41.703,-20.4242,205.084,h
123.4954,33.1853,-27.3945,168.0363,h
60.6589,24.007,19.938,74.1597,h
21.1741,15.6793,-5.98,203.7493,h
20.4949,8.4959,-2.4494,114.486,h
30.7323,9.4811,-5.6796,209.05,h
143.726,102.357,-125.64,264.654,h
31.4974,9.4772,-4.3687,206.017,h
24.4287,14.7729,8.4919,218.88,h
71.6368,35.1325,-29.6651,343.792,h
49.0571,18.3374,9.9713,202.8408,h
22.0722,10.7539,7.6936,204.261,h
65.6591,30.9807,-19.513,157.981,h
25.9698,24.5743,18.7037,178.2201,h
106.465,21.8247,24.9206,375.508,h
35.967,9.852,-3.3817,229.885,h
48.5138,33.7706,-28.7975,144.9764,h
41.658,14.2577,8.0686,228.2805,h
59.4912,3.8804,-3.6781,245.8489,h
122.853,31.2607,27.3944,287.304,h
53.4968,11.4443,9.6982,217.087,h
20.4949,8.4959,-2.4494,114.486,h
8.2304,8.0896,3.106,148.2906,h
38.4401,13.3636,-10.7897,257.754,h
31.1873,14.4675,9.0552,232.4921,h
81.5422,40.5375,28.3914,271.0981,h
24.3764,14.584,-7.6942,208.7264,h
18.1425,10.2526,-6.8204,220.225,h
54.477,38.3625,15.1918,339.376,h
30.2099,9.4568,4.2779,134.895,h
76.7226,11.2998,-9.1747,100.238,h
37.2741,10.2834,7.5941,169.491,h
21.5205,11.0824,-6.5869,154.7039,h
82.5729,17.0496,-6.629,213.069,h
106.866,48.1211,41.0498,277.068,h
30.5553,9.4785,-8.4698,101.2342,h
58.9334,16.5973,8.344,140.4382,h
52.3679,33.5311,-29.4858,276.255,h
62.8309,46.1637,-31.1439,215.374,h
27.0181,6.8552,-4.884,191.225,h
73.0346,11.1193,-5.9414,44.2306,h
120.855,42.7804,10.6316,42.215,h
32.7243,11.9393,11.1904,107.905,h
23.2738,11.3111,4.901,134.767,h
58.257,29.8313,-15.5447,174.564,h
133.155,29.9931,-17.5434,302.857,h
53.3449,13.6422,-8.922,238.475,h
20.3157,8.0369,2.7775,136.6671,h
79.4333,17.3855,-18.5705,200.8175,h
136.922,84.7161,68.7661,329.706,h
28.7451,24.636,-9.1353,174.3312,h
21.8539,6.9876,1.1456,77.4601,h
141.625,45.014,-27.4206,383.557,h
25.4443,19.3463,10.8856,164.2035,h
35.3852,10.7404,-10.9537,212.0347,h
11.4877,1.9614,4.5423,159.5087,h
57.7473,11.3677,6.2674,129.085,h
70.9041,11.7424,9.5361,103.177,h
36.3026,14.7726,-16.0965,270.5055,h
201.5407,54.3568,-15.5174,320.1415,h
23.8839,9.8458,-2.8444,127.9884,h
15.0914,12.6878,8.016,128.2509,h
189.3982,53.6635,50.1908,298.127,h
17.3989,10.4599,-6.9509,103.96,h
21.8131,11.6784,10.1779,103.794,h
131.72,61.4398,40.8115,264.146,h
164.6323,44.5141,42.278,249.2569,h
56.8271,19.8059,-17.1076,74.2929,h
11.8752,8.293,12.4139,165.435,h
27.5558,21.5611,12.316,197.0548,h
71.678,28.5153,20.761,180.8155,h
29.3655,10.6451,-6.9228,105.0983,h
33.7819,2.7118,10.3511,103.5958,h
173.256,78.768,-60.4553,374.5748,h
73.6323,40.3975,-25.5557,119.8672,h
84.5164,44.6698,-35.9966,286.411,h
160.7818,62.4406,37.7887,400.1464,h
49.8798,38.312,27.0742,234.3,h
123.8378,27.5133,16.4844,273.4849,h
33.1608,9.7812,-7.6591,220.908,h
19.2604,6.9794,-3.2337,79.7601,h
25.7563,19.0266,-12.0506,224.119,h
33.0599,4.4751,0.3554,97.4738,h
24.3394,12.7452,-3.7776,232.795,h
126.634,65.2359,47.2243,246.46,h
13.771,13.3939,4.2146,151.1393,h
23.4942,10.9288,9.0141,41.1838,h
47.616,15.4392,-13.8606,178.1493,h
26.667,18.8955,-15.7493,111.335,h
41.9225,21.375,11.8249,198.217,h
12.9646,11.1786,10.4739,239.501,h
15.806,11.77,6.9158,161.704,h
22.3879,17.2695,7.8956,121.963,h
24.0751,15.5448,10.4314,138.319,h
28.6395,15.4116,7.1966,124.5232,h
101.42,18.7524,10.9015,249.632,h
14.043,10.7514,7.6726,225.9199,h
49.4032,31.415,21.632,102.767,h
24.9635,10.7398,-11.4824,212.1565,h
92.2617,19.6111,-14.8273,332.8343,h
48.0128,11.4549,-7.3894,224.053,h
29.8151,6.0577,-1.059,167.6524,h
22.8614,10.4089,5.2222,69.9651,h
12.821,11.5175,11.4469,195.637,h
26.8521,5.3971,-8.6535,103.6934,h
150.061,20.4024,-0.5112,247.01,h
11.6341,9.2012,-9.8116,128.1919,h
37.1132,12.3937,-5.7741,135.552,h
174.7357,33.295,-22.9621,351.4009,h
24.4126,11.7612,-6.205,180.677,h
156.269,65.8125,-44.1514,329.92,h
97.4119,59.5868,-51.1559,343.921,h
50.8745,10.5763,-13.1514,158.4316,h
60.7601,38.9611,34.85,271.2896,h
149.505,63.4383,-29.0553,352.487,h
171.615,41.8185,38.2163,192.779,h
47.133,5.0732,2.8755,171.9951,h
15.0509,12.2064,-3.2387,220.536,h
30.0622,10.7943,8.0645,211.15,h
246.847,119.294,-71.5425,347.79,h
137.428,62.2344,-40.0478,348.943,h
76.0204,26.3797,15.7684,52.0792,h
143.6761,63.4661,42.9408,353.2618,h
110.6346,70.7311,-32.366,374.7549,h
35.14,10.5833,13.8664,239.2857,h
209.539,22.3619,16.0794,263.965,h
184.7094,108.3136,104.9312,222.2196,h
101.9257,44.3087,45.1467,272.7369,h
17.9577,13.544,11.7223,201.0772,h
60.2053,31.5846,-24.6757,146.928,h
191.065,36.0059,24.1833,64.8841,h
22.0371,13.0093,-9.1354,25.2892,h
26.0008,10.4058,-6.4613,226.0597,h
109.46,18.5694,10.6969,182.762,h
245.8117,75.5443,86.856,197.303,h
22.1614,15.3687,-20.4911,141.7225,h
115.593,15.7533,-11.3469,234.0746,h
40.4257,29.6162,-29.7312,203.837,h
21.1726,8.1638,9.2884,78.8684,h
150.9752,21.2791,-13.0142,56.5376,h
154.811,29.136,27.4137,147.761,h
16.1901,11.5126,-6.539,91.544,h
18.0345,9.8637,-2.1193,135.282,h
124.6926,65.8641,-49.4824,314.2006,h
81.598,34.2727,26.7127,13.1108,h
73.9831,14.8533,14.595,226.8574,h
129.482,77.0001,56.3025,176.376,h
184.9312,98.5127,16.6784,315.2911,h
31.3675,8.4352,9.8578,193.515,h
96.3798,32.4251,23.3146,317.8891,h
30.7361,8.2288,-4.2379,233.795,h
32.5865,11.3165,-7.5781,212.728,h
94.7731,74.473,-62.2613,348.3267,h
24.1474,18.3882,-17.0532,103.4157,h
199.802,29.3315,18.5193,126.382,h
32.8874,7.9622,10.5126,179.5325,h
19.3604,1.769,5.7839,172.7761,h
115.4899,76.447,-65.9895,235.7913,h
29.5005,12.6104,-3.7865,266.4562,h
80.0027,48.2562,51.3988,245.0247,h
21.1623,6.6888,12.5546,218.6872,h
13.3067,10.4802,11.5949,192.652,h
215.539,66.9008,-38.305,245.994,h
89.4255,24.5279,19.7928,9.1574,h
162.0719,32.739,-26.1819,360.7767,h
12.7405,11.5999,-7.417,200.551,h
145.749,65.33,57.8896,167.391,h
81.1926,34.7307,12.6179,101.0234,h
21.7447,14.2619,-4.0639,231.7017,h
13.3224,11.8602,7.0609,150.6592,h
103.5398,17.4695,14.5598,292.6638,h
50.7449,8.8637,5.6241,191.832,h
182.4738,37.1706,7.6725,139.6862,h
27.479,9.2526,3.5276,102.2934,h
46.5095,16.7168,9.5245,109.1007,h
16.6123,7.8423,-2.324,214.2655,h
29.6381,16.5301,-17.3743,199.6018,h
136.3685,95.3572,64.9429,48.812,h
23.9037,10.1626,-3.8511,154.8975,h
62.1168,17.5698,-11.0282,195.946,h
35.4204,18.0487,13.7779,239.062,h
47.0295,21.8757,-14.1231,237.503,h
20.4438,6.2095,-5.8334,196.074,h
35.6205,22.7611,-14.36,154.7047,h
53.4534,25.4135,20.1652,225.1206,h
108.8311,20.0206,-25.5589,60.374,h
101.42,18.7524,10.9015,249.632,h
17.6254,10.3238,-7.416,147.704,h
23.4278,17.2986,16.9531,253.4374,h
42.3885,27.1735,25.4948,171.099,h
66.6985,15.4241,-17.4514,157.8242,h
49.4749,20.232,16.6265,143.684,h
17.8704,15.087,5.6102,180.5857,h
17.666,11.1267,-11.6285,150.4692,h
29.2304,9.9358,-6.916,171.911,h
47.5061,11.3387,4.7267,204.276,h
37.7629,11.7837,6.1314,211.1458,h
26.2623,12.1331,-0.9647,201.879,h
95.5555,25.0585,-7.9498,198.258,h
27.71,6.6551,6.7768,165.7713,h
185.6516,40.9804,26.2861,300.9226,h
48.1747,29.1517,26.0782,156.3966,h
192.197,61.7657,51.3807,331.86,h
31.749,20.9261,15.4822,185.869,h
20.9681,12.0129,9.9688,191.019,h
61.6736,12.497,-8.6356,119.484,h
190.008,133.858,97.3814,117.085,h
16.3285,13.0764,-13.6883,137.8052,h
117.1218,14.8371,-17.4809,263.0177,h
69.1433,34.7464,-17.2172,127.905,h
108.6269,24.5233,13.4889,340.2056,h
149.422,39.913,-35.3242,300.168,h
19.3306,12.252,-6.3487,112.5059,h
213.4886,83.705,-78.2844,157.1545,h
116.9997,88.1903,9.2071,279.8138,h
13.0287,10.9544,-10.1748,182.98,h
94.5228,37.9375,-26.0649,150.495,h
91.2813,15.2824,-9.2647,83.469,h
16.338,10.774,-6.9048,160.009,h
110.8912,37.3507,9.4337,366.3433,h
60.9546,27.9552,-30.8033,32.9258,h
40.811,9.7607,10.0571,232.1721,h
29.3302,12.9857,4.6754,122.374,h
136.372,36.9455,-28.5445,377.998,h
19.5122,18.7608,-11.9606,180.665,h
176.8542,26.0601,11.8139,283.943,h
101.236,18.7607,-5.4218,154.153,h
16.4307,11.4399,-5.8955,118.3204,h
17.8258,17.0974,15.6104,154.519,h
70.8471,29.3421,-15.3116,189.4981,h
18.7803,7.2908,0.6426,195.213,h
33.0251,16.9863,-6.7082,71.7442,h
20.2423,12.4902,-9.4909,190.1815,h
49.6905,9.6084,-1.3512,104.8364,h
95.4305,56.6159,27.8521,333.0607,h
147.318,23.5303,-16.3267,152.734,h
34.4133,9.8594,8.6112,223.964,h
39.7227,30.5479,31.7201,282.0605,h
145.1413,107.2101,52.0009,324.8371,h
199.806,65.8845,58.0246,301.137,h
124.497,71.6435,34.3564,176.671,h
33.3384,15.5055,-7.572,180.2571,h
39.5069,12.3362,3.3135,213.083,h
27.6731,21.5776,-15.8182,123.6403,h
139.143,89.1839,-61.0442,337.488,h
262.203,82.2943,34.0519,223.485,h
53.0516,38.4292,-17.542,235.0636,h
26.2937,8.8099,5.0235,149.052,h
25.4324,11.2989,9.2598,139.644,h
139.579,31.3385,-37.5224,276.6578,h
50.2046,5.2882,8.3292,243.5618,h
84.8819,25.1165,21.2441,225.889,h
161.6096,37.6592,28.9056,180.6341,h
216.2929,78.3016,-82.8763,198.6688,h
18.784,14.837,-8.938,93.2232,h
186.925,116.872,-97.705,209.075,h
26.8397,15.8453,-5.1293,216.9732,h
38.7404,9.7005,11.9426,262.1029,h
121.365,34.3858,-9.7029,230.96,h
31.5058,28.4885,16.6744,67.9455,h
72.5875,17.0188,-12.4688,203.6814,h
156.2011,27.1467,-4.9812,69.3105,h
33.7861,11.5953,-7.3763,123.68,h
86.0727,22.7684,12.5034,176.8892,h
155.425,130.67,104.014,277.544,h
33.3877,15.0465,-2.9696,179.5712,h
23.2673,10.2974,8.6035,222.43,h
23.3243,12.847,4.3234,183.3696,h
29.3197,13.9099,7.3649,186.921,h
98.2181,41.343,-35.019,167.9039,h
171.115,41.1314,-42.1235,191.177,h
18.936,15.0925,-7.9778,207.9632,h
33.2105,14.3545,-8.3054,199.223,h
120.799,70.0465,53.8411,351.675,h
32.2872,15.644,7.1785,167.1817,h
43.2905,12.3187,-11.9421,186.789,h
72.9287,23.3978,-14.932,57.9291,h
79.3454,44.406,42.4356,240.9534,h
262.0263,131.227,110.0008,58.3654,h
79.2916,17.213,-7.1871,288.2018,h
28.6404,19.121,4.2748,145.927,h
172.628,30.6869,-27.6755,311.767,h
38.4459,11.8371,-7.4008,88.1333,h
37.0402,19.0194,6.1243,249.919,h
37.3442,6.4684,-7.391,164.237,h
35.0215,23.4708,4.5088,84.7015,h
21.0383,10.204,-9.9291,250.7814,h
67.4516,2.7156,-5.706,77.2194,h
31.2921,14.1216,-9.0478,235.6785,h
65.8793,11.4066,12.4883,301.007,h
32.1076,12.2886,-4.5997,113.284,h
77.6685,17.3999,-11.2495,78.3511,h
157.757,106.801,127.381,416.326,h
98.2442,13.6592,4.7823,165.9593,h
43.1087,32.15,-12.26,278.639,h
69.6536,32.811,-25.4955,247.971,h
31.7098,22.6711,-9.448,249.854,h
33.9844,5.0908,-7.9458,185.645,h
38.0172,27.9321,-13.3226,225.9638,h
94.1134,65.5206,-36.4567,301.3481,h
45.9681,14.2485,10.3351,199.6103,h
18.8087,12.4114,-4.2071,210.4779,h
92.1716,29.656,-12.6771,96.6803,h
13.2692,10.2416,11.1068,148.879,h
50.3019,18.0709,-14.9167,271.101,h
14.4194,12.9566,6.5382,125.5237,h
268.5557,134.0939,-101.6647,116.3868,h
33.7199,10.0718,-7.3688,206.014,h
26.3044,9.7314,7.8621,120.404,h
38.5399,20.4511,-19.8976,260.973,h
37.1336,11.9656,-6.1182,146.8673,h
27.3633,9.1348,6.7098,171.3404,h
35.8515,18.2228,-12.0113,86.4843,h
16.6215,10.9203,-7.7714,199.63,h
17.4056,11.1011,-4.9833,240.812,h
195.4811,89.403,-98.9363,172.0408,h
44.3788,14.3154,9.8899,162.1778,h
12.5671,11.8738,0,112.946,h
25.8724,13.4735,-8.0402,120.8897,h
19.4632,10.5655,9.3113,166.183,h
32.682,13.5461,8.3052,102.2822,h
30.1788,10.6125,-8.6961,156.608,h
23.0384,14.3798,-6.0391,144.8005,h
29.1979,5.5862,-8.3881,237.952,h
41.9892,11.468,18.5477,106.3456,h
35.2705,19.3642,16.449,63.119,h
12.9526,9.8511,8.6573,226.159,h
20.7517,14.927,-12.9532,205.1802,h
18.336,10.3094,6.2581,62.5226,h
29.8424,11.0503,-8.3781,142.3577,h
28.0997,8.6496,9.6579,217.871,h
98.3474,41.8692,-32.4785,343.841,h
63.1442,21.225,18.033,197.537,h
174.257,41.9042,36.5045,261.822,h
15.8992,9.9494,-4.6896,229.8505,h
30.8445,7.0755,3.7971,193.1073,h
24.9315,10.2659,-8.7603,215.169,h
54.1708,9.4098,8.5896,120.0867,h
158.731,73.6773,-90.1595,169.677,h
12.4763,11.9963,11.0747,134.658,h
18.4575,16.7327,-7.0676,139.5355,h
58.0888,12.0888,11.2508,297.8268,h
271.4508,117.4579,-65.2278,198.6563,h
27.1686,10.3316,-11.8885,185.796,h
59.5654,30.2124,24.3381,229.749,h
159.275,76.1422,-42.0386,373.05,h
97.719,24.3828,10.0866,247.5211,h
41.7329,13.4302,-5.939,43.0465,h
122.657,72.5942,-44.8267,260.481,h
22.6188,15.8586,7.368,187.7461,h
58.4337,5.2287,8.6125,114.123,h
225.011,94.456,-99.1043,110.932,h
85.6317,32.1401,23.8923,157.226,h
77.7764,11.3507,-7.512,79.4901,h
187.9041,84.4021,-37.1715,345.4294,h
21.9142,11.0413,4.7082,121.574,h
30.803,13.1578,8.8008,76.1121,h
47.7138,11.7741,13.9489,266.2614,h
78.1397,14.9445,-20.0455,245.4325,h
146.1118,44.1177,54.7525,246.6065,h
63.1221,35.8997,36.3366,186.804,h
196.6816,55.4609,42.8039,293.4997,h
50.7417,8.2783,-1.551,118.0061,h
180.999,58.4085,-55.9981,316.482,h
162.722,65.6073,-40.4968,261.758,h
192.2916,134.6957,-133.1359,329.0259,h
92.9408,20.8971,-19.3395,364.114,h
117.5596,43.4377,-24.0852,149.8736,h
34.0466,10.7681,9.8052,211.043,h
155.223,30.7203,-27.7885,225.2306,h
73.8643,37.4991,-34.8392,177.439,h
19.8047,9.2711,7.2162,177.7763,h
41.6116,10.1455,-7.9844,250.143,h
13.0175,11.202,-11.8125,135.278,h
65.9633,32.5027,18.7134,282.765,h
41.1158,13.7023,-11.5665,186.264,h
126.609,41.9329,-15.7828,369.928,h
130.242,75.412,68.7606,231.029,h
26.9187,17.3692,-9.253,92.6105,h
35.0517,12.7947,11.6452,213.9211,h
27.2144,12.2936,8.6578,37.2326,h
152.4108,53.017,35.4278,245.8817,h
37.5469,11.4984,-8.7005,159.2978,h
126.397,56.7218,-38.7469,32.8647,h
39.5056,12.0449,9.1508,207.265,h
135.917,110.86,-91.7792,202.202,h
153.066,49.2126,-37.3358,352.282,h
13.3126,10.5973,11.845,150.746,h
122.4537,111.8373,98.2368,301.4364,h
30.6,15.0946,11.4125,81.3264,h
46.408,12.6657,7.4715,205.312,h
22.6085,14.8622,12.7352,193.957,h
34.3719,17.731,9.4168,92.1384,h
18.4116,10.5337,-2.6289,234.499,h
33.0585,9.8136,-8.9894,139.179,h
52.8643,13.9137,-11.6878,170.2509,h
37.1784,20.2962,-26.045,257.3683,h
76.0088,21.9286,19.7885,210.972,h
34.3305,17.4936,-13.9385,256.083,h
141.116,91.1161,-56.5658,378.702,h
107.6151,50.4262,-25.0111,239.5628,h
40.4165,7.9492,3.6385,160.038,h
105.1478,51.3997,-29.099,306.1684,h
17.172,10.759,7.5741,92.8713,h
104.4053,94.4102,116.7052,232.1963,h
61.6817,20.9866,6.4615,234.1881,h
15.5815,12.8089,-12.6156,106.8125,h
25.8127,10.4511,-5.8002,220.149,h
28.602,0.0034,0.0001,169.924,h
214.44,42.6279,18.2473,231.81,h
19.6873,12.2639,9.5648,225.46,h
83.8563,54.2687,32.6985,212.8484,h
119.5829,25.3453,23.318,369.0021,h
21.4698,12.641,5.2936,151.69,h
41.0701,7.6731,-4.0289,99.3665,h
38.1901,10.8641,-2.9638,261.575,h
83.6871,17.2672,-17.8345,286.746,h
52.2858,11.4032,-2.9733,202.308,h
98.881,61.5566,51.3434,301.3584,h
158.597,69.6826,-37.8982,227.682,h
20.6646,12.6322,5.2813,244.19,h
85.5566,33.2663,-25.2963,324.505,h
84.6834,24.4595,-16.2241,136.3991,h
22.1742,9.6139,-2.1884,198.5148,h
40.0726,9.6414,7.0858,188.699,h
26.8185,14.5104,15.8854,29.2585,h
123.4751,74.2078,22.2759,260.996,h
26.2932,10.4593,15.2031,130.4822,h
90.9744,23.0038,-28.9649,304.039,h
57.6244,26.1477,11.9363,285.534,h
16.836,13.7933,-9.4202,136.7892,h
120.657,29.6804,-30.0938,276.3924,h
18.2285,0,-0.0001,158.554,h
14.6541,13.5916,-12.0198,188.7315,h
71.7611,20.1438,-14.9389,288.6459,h
20.9353,18.6645,-15.5382,80.8612,h
226.26,133.3309,-100.5533,197.0715,h
51.4249,11.1595,8.6606,220.214,h
30.2932,9.8995,3.4861,252.9946,h
55.0515,21.6212,-4.7076,207.4532,h
31.1498,12.071,-10.8956,138.7374,h
29.7336,18.8612,-7.1161,161.564,h
71.5641,35.1044,27.1517,170.245,h
21.9424,11.8371,9.4129,218.819,h
14.6612,8.4453,3.6084,108.915,h
26.2948,10.401,-9.279,243.991,h
29.8325,19.8526,14.4764,280.732,h
56.1591,13.6759,-1.4596,257.27,h
17.4437,16.6297,-14.9314,199.8158,h
73.8615,27.4185,8.0742,104.1386,h
53.0789,32.7179,-26.7767,168.436,h
201.3999,145.8588,163.2697,307.7284,h
21.2307,17.2634,-10.0711,215.938,h
100.019,46.5272,37.0198,405.539,h
18.809,11.1305,11.8176,222.591,h
98.1404,70.1961,46.5455,180.4646,h
13.3362,13.0619,-4.3444,34.8102,h
131.9202,41.8425,17.5636,281.9732,h
31.1767,2.6499,14.7213,134.3067,h
77.9491,23.4312,13.3267,183.833,h
50.2766,17.6431,-8.3708,220.793,h
99.216,18.9374,-17.2689,137.73,h
187.4964,46.6158,52.3407,89.5007,h
41.5674,25.081,19.6253,196.273,h
22.7496,12.5323,-4.183,188.477,h
29.7979,9.9269,-10.1852,227.77,h
33.6254,16.2543,-12.002,219.4,h
39.167,10.027,6.3064,167.201,h
18.2802,10.9045,-6.77,219.8536,h
183.8082,68.4175,-49.7247,333.5108,h
79.3368,17.6035,12.6844,180.768,h
28.971,10.9324,10.0511,150.7236,h
118.3765,45.5584,-17.2968,374.8463,h
20.338,12.7461,-8.5004,223.037,h
17.1617,14.9188,15.863,141.0765,h
29.8995,11.7646,8.9583,278.629,h
36.6168,9.0362,-5.9013,81.0417,h
65.0483,33.8061,-17.125,146.618,h
138.8171,59.5351,26.1264,180.2218,h
34.5351,10.5958,8.0819,137.3556,h
138.347,115.051,130.494,217.354,h
134.978,50.8072,27.7804,313.694,h
49.8322,9.0847,3.4111,270.6941,h
121.254,77.0003,48.7294,257.955,h
174.5756,58.4529,45.5054,359.1252,h
22.1635,14.8168,-13.719,201.6649,h
25.4859,12.6124,5.5295,196.2962,h
109.387,33.3628,-14.3827,23.4236,h
33.6386,6.2984,0.7437,166.0519,h
150.5725,64.9177,53.9989,79.2431,h
103.0086,30.7006,-23.2079,393.1593,h
27.4344,10.9533,2.4234,80.2647,h
91.438,54.2114,44.8604,311.5083,h
22.3382,11.8207,-10.4829,236.446,h
33.5107,10.8591,-6.3518,87.8559,h
19.1909,12.5187,10.4858,53.4254,h
22.8297,16.87,-5.5463,182.35,h
27.2713,9.999,9.3447,131.033,h
28.7504,16.2608,-8.5597,242.5142,h
34.6583,27.1975,11.2306,100.2511,h
26.974,10.4617,2.9788,193.059,h
24.0895,10.6254,-7.1366,179.872,h
24.336,12.9765,-2.5712,122.6304,h
26.0169,11.9642,-10.5129,176.426,h
26.5114,9.7752,-4.9654,121.638,h
120.776,90.0659,-52.415,235.673,h
24.1494,7.9715,1.6278,219.0456,h
29.0168,17.4193,-20.2867,204.7022,h
19.8489,12.8985,7.9112,168.972,h
85.7914,23.9698,21.5026,261.0096,h
86.4336,15.5056,10.8925,112.132,h
116.935,28.2944,-27.9089,389.579,h
187.8498,70.6816,-57.5802,307.6267,h
24.0557,16.0667,14.2707,289.944,h
16.5431,10.441,12.6436,214.645,h
30.4163,17.4222,-15.0565,236.15,h
32.0397,12.2173,8.6349,165.942,h
38.5942,28.2244,23.7012,213.8245,h
49.0191,8.4717,6.9512,194.068,h
29.7199,8.096,-6.2016,194.744,h
37.9196,11.3547,-8.7558,215.403,h
17.8219,16.2279,-8.1726,104.904,h
59.2653,32.6689,21.8569,164.3214,h
23.6883,6.043,4.8497,198.4,h
227.0703,80.096,81.026,220.4276,h
21.8711,14.8478,6.0112,154.523,h
40.3392,10.0127,4.9552,216.9099,h
23.8385,14.9777,-2.2535,188.5054,h
98.9209,28.231,-19.0411,272.853,h
16.6153,8.1628,7.0495,197.1985,h
27.9747,7.1877,9.28,206.844,h
20.7756,6.6796,5.9283,149.961,h
18.544,10.1643,-5.0737,166.498,h
100.0086,21.5632,13.5921,244.4479,h
85.6991,16.5385,14.5353,177.91,h
40.9031,9.2502,-11.4804,126.0903,h
61.2534,32.7662,26.7029,313.196,h
25.8722,6.7396,-7.5294,227.0477,h
27.5017,8.8141,15.5131,121.4329,h
72.1767,15.9009,11.0663,81.0633,h
112.7716,8.4152,-12.6108,220.8814,h
32.1676,7.4484,4.4809,240.435,h
27.8161,10.0825,-7.9897,132.0225,h
125.479,35.7873,26.9974,180.86,h
18.6481,10.4145,4.0545,212.062,h
159.654,62.1215,-66.6812,225.399,h
20.0348,18.0015,9.4586,55.0101,h
39.2624,15.3924,-3.0056,239.6796,h
242.8317,50.7863,-40.8667,132.5392,h
107.937,40.1083,-36.428,275.182,h
29.7011,16.3399,-18.3741,145.0072,h
37.5017,10.2368,-7.7044,202.802,h
37.2836,8.9693,-6.8922,230.247,h
33.3489,32.7464,26.8952,241.7025,h
122.095,78.0849,-59.6825,259.109,h
132.752,40.9525,14.8635,119.642,h
159.7701,43.0378,-41.623,203.2499,h
52.9512,18.4642,10.5417,243.849,h
54.2256,32.5475,19.4208,161.101,h
24.3452,12.5112,9.0784,119.617,h
83.6193,39.1214,28.1627,16.4205,h
38.1779,20.4106,-20.021,97.5481,h
27.214,13.6679,-8.1902,34.2552,h
35.7492,13.0825,-7.1984,260.2245,h
53.051,8.7223,-6.1979,250.0441,h
74.6868,19.1355,12.1915,152.807,h
32.7703,18.5238,13.8477,132.527,h
41.6924,14.7497,-8.7822,177.3062,h
125.104,29.4991,-23.0578,80.7517,h
28.5749,9.4561,-11.8846,67.3931,h
42.2919,12.2386,5.9391,265.7389,h
21.2489,15.2421,12.1279,132.587,h
186.19,25.8494,-9.9811,185.776,h
25.9342,16.1378,-10.976,217.8361,h
35.2805,7.7802,4.1747,206.569,h
70.1992,14.5718,10.4645,57.1306,h
123.0714,78.4741,75.1959,328.8961,h
122.358,40.9553,26.7799,291.361,h
178.511,24.4967,12.9397,263.353,h
254.6375,116.4147,91.0362,186.4461,h
118.7704,27.1813,14.2655,255.629,h
185.8045,52.0255,37.907,340.5532,h
155.53,64.2969,-57.9054,329.15,h
72.802,28.4789,14.2801,271.6555,h
114.765,21.2017,-11.9992,152.025,h
20.6868,11.3805,-11.2285,128.3896,h
177.1863,82.2385,80.8766,191.9643,h
